probe_id	rho	p	q_BH
Hs.484324_at	-0.682350	5.067630e-03	2.202225e-01
Hs.473788_at	0.682350	5.067630e-03	2.202225e-01
Hs.631818_at	-0.682350	5.067630e-03	2.202225e-01
Hs.112751_at	0.678740	5.400576e-03	2.229338e-01
Hs.251399_at	0.678740	5.400576e-03	2.229338e-01
Hs.448825_at	0.678740	5.400576e-03	2.229338e-01
Hs.467151_at	0.678740	5.400576e-03	2.229338e-01
Hs.22393_at	-0.678740	5.400576e-03	2.229338e-01
Hs.24553_at	0.678740	5.400576e-03	2.229338e-01
Hs.592343_at	0.678740	5.400576e-03	2.229338e-01
Hs.173716_at	0.678740	5.400576e-03	2.229338e-01
Hs.2556_at	-0.678740	5.400576e-03	2.229338e-01
Hs.130197_at	0.678740	5.400576e-03	2.229338e-01
Hs.559722_at	0.678740	5.400576e-03	2.229338e-01
Hs.159863_at	0.678740	5.400576e-03	2.229338e-01
Hs.104476_at	0.678740	5.400576e-03	2.229338e-01
Hs.647873_at	-0.678740	5.400576e-03	2.229338e-01
Hs.652384_at	0.678740	5.400576e-03	2.229338e-01
Hs.102696_at	-0.675130	5.750585e-03	2.229338e-01
Hs.183817_at	-0.675130	5.750585e-03	2.229338e-01
Hs.530101_at	0.675130	5.750585e-03	2.229338e-01
Hs.479971_at	-0.675130	5.750585e-03	2.229338e-01
Hs.75317_at	0.675130	5.750585e-03	2.229338e-01
Hs.591805_at	0.675130	5.750585e-03	2.229338e-01
Hs.61552_at	0.675130	5.750585e-03	2.229338e-01
Hs.614816_at	-0.675130	5.750585e-03	2.229338e-01
Hs.121380_at	0.675130	5.750585e-03	2.229338e-01
Hs.567261_at	0.675130	5.750585e-03	2.229338e-01
Hs.606191_at	-0.675130	5.750585e-03	2.229338e-01
Hs.609333_at	0.675130	5.750585e-03	2.229338e-01
Hs.374856_at	0.675130	5.750585e-03	2.229338e-01
Hs.418506_at	0.675130	5.750585e-03	2.229338e-01
Hs.9521_at	-0.675130	5.750585e-03	2.229338e-01
Hs.458406_at	0.675130	5.750585e-03	2.229338e-01
Hs.159360_at	0.675130	5.750585e-03	2.229338e-01
Hs.438712_at	0.675130	5.750585e-03	2.229338e-01
Hs.434253_at	-0.675130	5.750585e-03	2.229338e-01
Hs.25300_at	0.675130	5.750585e-03	2.229338e-01
Hs.352240_at	0.675130	5.750585e-03	2.229338e-01
Hs.388236_at	0.675130	5.750585e-03	2.229338e-01
Hs.96886_at	-0.675130	5.750585e-03	2.229338e-01
Hs.213144-_at	0.675130	5.750585e-03	2.229338e-01
Hs.512799_at	0.675130	5.750585e-03	2.229338e-01
Hs.158297_at	0.675130	5.750585e-03	2.229338e-01
Hs.213722_at	0.675130	5.750585e-03	2.229338e-01
Hs.6168_at	0.675130	5.750585e-03	2.229338e-01
Hs.97316_at	0.675130	5.750585e-03	2.229338e-01
Hs.485606_at	-0.675130	5.750585e-03	2.229338e-01
Hs.470457_at	-0.675130	5.750585e-03	2.229338e-01
Hs.22452_at	-0.675130	5.750585e-03	2.229338e-01
Hs.596913_at	-0.675130	5.750585e-03	2.229338e-01
Hs.652127_at	0.675130	5.750585e-03	2.229338e-01
Hs.514342_at	0.675130	5.750585e-03	2.229338e-01
Hs.128556_at	0.675130	5.750585e-03	2.229338e-01
Hs.416007_at	0.675130	5.750585e-03	2.229338e-01
Hs.99927_at	0.675130	5.750585e-03	2.229338e-01
Hs.591177_at	0.671520	6.118270e-03	2.229338e-01
Hs.407490_at	0.671520	6.118270e-03	2.229338e-01
Hs.514840_at	-0.671520	6.118270e-03	2.229338e-01
Hs.16732_at	-0.671520	6.118270e-03	2.229338e-01
Hs.631604_at	0.671520	6.118270e-03	2.229338e-01
Hs.165296_at	0.671520	6.118270e-03	2.229338e-01
Hs.652361_at	-0.671520	6.118270e-03	2.229338e-01
Hs.631633_at	0.671520	6.118270e-03	2.229338e-01
Hs.32721_at	0.671520	6.118270e-03	2.229338e-01
Hs.632837_at	-0.671520	6.118270e-03	2.229338e-01
Hs.152774_at	-0.671520	6.118270e-03	2.229338e-01
Hs.467304_at	0.671520	6.118270e-03	2.229338e-01
Hs.466693_at	0.671520	6.118270e-03	2.229338e-01
Hs.463978_at	-0.671520	6.118270e-03	2.229338e-01
Hs.616416_at	0.671520	6.118270e-03	2.229338e-01
Hs.568397_at	0.671520	6.118270e-03	2.229338e-01
Hs.150725_at	0.671520	6.118270e-03	2.229338e-01
Hs.649558_at	-0.671520	6.118270e-03	2.229338e-01
Hs.178244_at	0.671520	6.118270e-03	2.229338e-01
Hs.465041_at	-0.671520	6.118270e-03	2.229338e-01
Hs.645589_at	-0.671520	6.118270e-03	2.229338e-01
Hs.439363_at	-0.671520	6.118270e-03	2.229338e-01
Hs.57907_at	0.671520	6.118270e-03	2.229338e-01
Hs.380801_at	0.671520	6.118270e-03	2.229338e-01
Hs.58382_at	-0.671520	6.118270e-03	2.229338e-01
Hs.596942_at	-0.671520	6.118270e-03	2.229338e-01
Hs.421622_at	0.671520	6.118270e-03	2.229338e-01
Hs.606156_at	0.671520	6.118270e-03	2.229338e-01
Hs.371674_at	0.671520	6.118270e-03	2.229338e-01
Hs.632720_at	-0.671520	6.118270e-03	2.229338e-01
Hs.2090_at	-0.671520	6.118270e-03	2.229338e-01
Hs.114033_at	-0.671520	6.118270e-03	2.229338e-01
Hs.415768_at	0.671520	6.118270e-03	2.229338e-01
Hs.482043_at	-0.671520	6.118270e-03	2.229338e-01
Hs.517939_at	0.671520	6.118270e-03	2.229338e-01
Hs.591325_at	0.671520	6.118270e-03	2.229338e-01
Hs.524920_at	0.667909	6.504253e-03	2.243744e-01
Hs.380929_at	0.667909	6.504253e-03	2.243744e-01
Hs.522632_at	0.667909	6.504253e-03	2.243744e-01
Hs.631535_at	0.667909	6.504253e-03	2.243744e-01
Hs.271667_at	-0.667909	6.504253e-03	2.243744e-01
Hs.592313_at	-0.667909	6.504253e-03	2.243744e-01
Hs.598843_at	-0.667909	6.504253e-03	2.243744e-01
Hs.82045_at	0.667909	6.504253e-03	2.243744e-01
Hs.465295_at	-0.667909	6.504253e-03	2.243744e-01
Hs.570737_at	0.667909	6.504253e-03	2.243744e-01
Hs.24119_at	-0.667909	6.504253e-03	2.243744e-01
Hs.505802_at	0.667909	6.504253e-03	2.243744e-01
Hs.124537_at	-0.667909	6.504253e-03	2.243744e-01
Hs.529178_at	-0.667909	6.504253e-03	2.243744e-01
Hs.23956_at	-0.667909	6.504253e-03	2.243744e-01
Hs.483296_at	-0.667909	6.504253e-03	2.243744e-01
Hs.517059_at	0.667909	6.504253e-03	2.243744e-01
Hs.597915_at	0.667909	6.504253e-03	2.243744e-01
Hs.563443_at	-0.667909	6.504253e-03	2.243744e-01
Hs.71787_at	-0.667909	6.504253e-03	2.243744e-01
Hs.211823_at	-0.667909	6.504253e-03	2.243744e-01
Hs.533440_at	-0.667909	6.504253e-03	2.243744e-01
Hs.187461_at	0.667909	6.504253e-03	2.243744e-01
Hs.533291_at	-0.667909	6.504253e-03	2.243744e-01
Hs.387794_at	-0.667909	6.504253e-03	2.243744e-01
Hs.609951_at	-0.667909	6.504253e-03	2.243744e-01
Hs.48823_at	-0.667909	6.504253e-03	2.243744e-01
Hs.352633_at	0.667909	6.504253e-03	2.243744e-01
Hs.14222_at	-0.667909	6.504253e-03	2.243744e-01
Hs.585530_at	0.667909	6.504253e-03	2.243744e-01
Hs.101014_at	-0.667909	6.504253e-03	2.243744e-01
Hs.348387_at	-0.664299	6.909170e-03	2.296613e-01
Hs.649726_at	-0.664299	6.909170e-03	2.296613e-01
Hs.445061_at	0.664299	6.909170e-03	2.296613e-01
Hs.48924_at	-0.664299	6.909170e-03	2.296613e-01
Hs.6651_at	-0.664299	6.909170e-03	2.296613e-01
Hs.433700_at	-0.664299	6.909170e-03	2.296613e-01
Hs.388813_at	-0.664299	6.909170e-03	2.296613e-01
Hs.567769_at	0.664299	6.909170e-03	2.296613e-01
Hs.441550_at	0.664299	6.909170e-03	2.296613e-01
Hs.443406_at	0.664299	6.909170e-03	2.296613e-01
Hs.443490_at	-0.664299	6.909170e-03	2.296613e-01
Hs.435845_at	0.664299	6.909170e-03	2.296613e-01
Hs.429294_at	0.664299	6.909170e-03	2.296613e-01
Hs.591156_at	-0.664299	6.909170e-03	2.296613e-01
Hs.128180_at	-0.664299	6.909170e-03	2.296613e-01
Hs.529778_at	-0.664299	6.909170e-03	2.296613e-01
Hs.632391_at	0.664299	6.909170e-03	2.296613e-01
Hs.466907_at	0.664299	6.909170e-03	2.296613e-01
Hs.21754_at	0.664299	6.909170e-03	2.296613e-01
Hs.547465_at	0.664299	6.909170e-03	2.296613e-01
Hs.624043_at	0.664299	6.909170e-03	2.296613e-01
Hs.511316_at	-0.664299	6.909170e-03	2.296613e-01
Hs.155742_at	-0.660689	7.333664e-03	2.313582e-01
Hs.327252_at	-0.660689	7.333664e-03	2.313582e-01
Hs.516153_at	0.660689	7.333664e-03	2.313582e-01
Hs.1437_at	0.660689	7.333664e-03	2.313582e-01
Hs.590908_at	-0.660689	7.333664e-03	2.313582e-01
Hs.402773_at	0.660689	7.333664e-03	2.313582e-01
Hs.438040_at	-0.660689	7.333664e-03	2.313582e-01
Hs.607076_at	-0.660689	7.333664e-03	2.313582e-01
Hs.532056_at	-0.660689	7.333664e-03	2.313582e-01
Hs.348809_at	0.660689	7.333664e-03	2.313582e-01
Hs.498455_at	-0.660689	7.333664e-03	2.313582e-01
Hs.535293_at	-0.660689	7.333664e-03	2.313582e-01
Hs.150793_at	0.660689	7.333664e-03	2.313582e-01
Hs.433337_at	0.660689	7.333664e-03	2.313582e-01
Hs.116233_at	0.660689	7.333664e-03	2.313582e-01
Hs.97270_at	-0.660689	7.333664e-03	2.313582e-01
Hs.132359_at	-0.660689	7.333664e-03	2.313582e-01
Hs.604321_at	0.660689	7.333664e-03	2.313582e-01
Hs.126888_at	-0.660689	7.333664e-03	2.313582e-01
Hs.446962_at	0.660689	7.333664e-03	2.313582e-01
Hs.197613_at	0.660689	7.333664e-03	2.313582e-01
Hs.128856_at	0.660689	7.333664e-03	2.313582e-01
Hs.25584_at	0.660689	7.333664e-03	2.313582e-01
Hs.44004_at	-0.660689	7.333664e-03	2.313582e-01
Hs.458713_at	0.660689	7.333664e-03	2.313582e-01
Hs.47061_at	0.660689	7.333664e-03	2.313582e-01
Hs.533022_at	0.660689	7.333664e-03	2.313582e-01
Hs.604198_at	-0.660689	7.333664e-03	2.313582e-01
Hs.435615_at	0.660689	7.333664e-03	2.313582e-01
Hs.193268_at	-0.660689	7.333664e-03	2.313582e-01
Hs.523660_at	-0.657078	7.778392e-03	2.313582e-01
Hs.18426_at	-0.657078	7.778392e-03	2.313582e-01
Hs.176479_at	0.657078	7.778392e-03	2.313582e-01
Hs.491322_at	0.657078	7.778392e-03	2.313582e-01
Hs.498028_at	-0.657078	7.778392e-03	2.313582e-01
Hs.495227_at	0.657078	7.778392e-03	2.313582e-01
Hs.368260_at	0.657078	7.778392e-03	2.313582e-01
Hs.113314_at	0.657078	7.778392e-03	2.313582e-01
Hs.535059_at	0.657078	7.778392e-03	2.313582e-01
Hs.329502_at	0.657078	7.778392e-03	2.313582e-01
Hs.636446_at	0.657078	7.778392e-03	2.313582e-01
Hs.234149_at	-0.657078	7.778392e-03	2.313582e-01
Hs.323363_at	0.657078	7.778392e-03	2.313582e-01
Hs.179213_at	0.657078	7.778392e-03	2.313582e-01
Hs.605922_at	-0.657078	7.778392e-03	2.313582e-01
Hs.386189_at	0.657078	7.778392e-03	2.313582e-01
Hs.405614_at	0.657078	7.778392e-03	2.313582e-01
Hs.277937_at	-0.657078	7.778392e-03	2.313582e-01
Hs.42547_at	-0.657078	7.778392e-03	2.313582e-01
Hs.507805_at	-0.657078	7.778392e-03	2.313582e-01
Hs.58351_at	0.657078	7.778392e-03	2.313582e-01
Hs.144287_at	0.657078	7.778392e-03	2.313582e-01
Hs.380704_at	0.657078	7.778392e-03	2.313582e-01
Hs.133469_at	-0.657078	7.778392e-03	2.313582e-01
Hs.503763_at	-0.657078	7.778392e-03	2.313582e-01
Hs.518060_at	-0.657078	7.778392e-03	2.313582e-01
Hs.334639_at	0.657078	7.778392e-03	2.313582e-01
Hs.533720_at	0.657078	7.778392e-03	2.313582e-01
Hs.333130_at	0.657078	7.778392e-03	2.313582e-01
Hs.608042_at	-0.657078	7.778392e-03	2.313582e-01
Hs.506908_at	0.657078	7.778392e-03	2.313582e-01
Hs.631761_at	0.657078	7.778392e-03	2.313582e-01
Hs.276876_at	-0.657078	7.778392e-03	2.313582e-01
Hs.226780_at	-0.657078	7.778392e-03	2.313582e-01
Hs.518513_at	0.657078	7.778392e-03	2.313582e-01
Hs.591623_at	0.657078	7.778392e-03	2.313582e-01
Hs.143077_at	0.657078	7.778392e-03	2.313582e-01
Hs.473058_at	0.657078	7.778392e-03	2.313582e-01
Hs.348609_at	0.657078	7.778392e-03	2.313582e-01
Hs.601429_at	-0.657078	7.778392e-03	2.313582e-01
Hs.105465_at	-0.657078	7.778392e-03	2.313582e-01
Hs.170944_at	0.653468	8.244017e-03	2.344407e-01
Hs.569915_at	0.653468	8.244017e-03	2.344407e-01
Hs.436803_at	-0.653468	8.244017e-03	2.344407e-01
Hs.71827_at	-0.653468	8.244017e-03	2.344407e-01
Hs.532609_at	-0.653468	8.244017e-03	2.344407e-01
Hs.160550_at	0.653468	8.244017e-03	2.344407e-01
Hs.529351_at	0.653468	8.244017e-03	2.344407e-01
Hs.83634_at	0.653468	8.244017e-03	2.344407e-01
Hs.638938_at	0.653468	8.244017e-03	2.344407e-01
Hs.260041_at	-0.653468	8.244017e-03	2.344407e-01
Hs.111749_at	-0.653468	8.244017e-03	2.344407e-01
Hs.632239_at	0.653468	8.244017e-03	2.344407e-01
Hs.443061_at	-0.653468	8.244017e-03	2.344407e-01
Hs.181042_at	-0.653468	8.244017e-03	2.344407e-01
Hs.632067_at	0.653468	8.244017e-03	2.344407e-01
Hs.21417_at	0.653468	8.244017e-03	2.344407e-01
Hs.255973_at	-0.653468	8.244017e-03	2.344407e-01
Hs.279463_at	0.653468	8.244017e-03	2.344407e-01
Hs.468801_at	-0.653468	8.244017e-03	2.344407e-01
Hs.579928_at	0.653468	8.244017e-03	2.344407e-01
Hs.194609_at	0.653468	8.244017e-03	2.344407e-01
Hs.621320_at	0.653468	8.244017e-03	2.344407e-01
Hs.536045_at	0.653468	8.244017e-03	2.344407e-01
Hs.249600_at	0.653468	8.244017e-03	2.344407e-01
Hs.477144_at	-0.653468	8.244017e-03	2.344407e-01
Hs.116428_at	0.653468	8.244017e-03	2.344407e-01
Hs.563630_at	-0.653468	8.244017e-03	2.344407e-01
Hs.248149_at	0.653468	8.244017e-03	2.344407e-01
Hs.525518_at	-0.653468	8.244017e-03	2.344407e-01
Hs.525061_at	-0.653468	8.244017e-03	2.344407e-01
Hs.515081_at	0.653468	8.244017e-03	2.344407e-01
Hs.444980_at	0.649858	8.731216e-03	2.346675e-01
Hs.569510_at	0.649858	8.731216e-03	2.346675e-01
Hs.585378_at	-0.649858	8.731216e-03	2.346675e-01
Hs.527213_at	-0.649858	8.731216e-03	2.346675e-01
Hs.440534_at	-0.649858	8.731216e-03	2.346675e-01
Hs.591976_at	-0.649858	8.731216e-03	2.346675e-01
Hs.584750_at	-0.649858	8.731216e-03	2.346675e-01
Hs.372719_at	0.649858	8.731216e-03	2.346675e-01
Hs.166091_at	-0.649858	8.731216e-03	2.346675e-01
Hs.503163_at	0.649858	8.731216e-03	2.346675e-01
Hs.104633_at	0.649858	8.731216e-03	2.346675e-01
Hs.645017_at	-0.649858	8.731216e-03	2.346675e-01
Hs.415414_at	-0.649858	8.731216e-03	2.346675e-01
Hs.205558_at	-0.649858	8.731216e-03	2.346675e-01
Hs.633191_at	0.649858	8.731216e-03	2.346675e-01
Hs.156979_at	0.649858	8.731216e-03	2.346675e-01
Hs.480364_at	-0.649858	8.731216e-03	2.346675e-01
Hs.483259_at	-0.649858	8.731216e-03	2.346675e-01
Hs.290154_at	0.649858	8.731216e-03	2.346675e-01
Hs.412355_at	0.649858	8.731216e-03	2.346675e-01
Hs.70769_at	-0.649858	8.731216e-03	2.346675e-01
Hs.167371_at	0.649858	8.731216e-03	2.346675e-01
Hs.519693_at	0.649858	8.731216e-03	2.346675e-01
Hs.516632_at	-0.649858	8.731216e-03	2.346675e-01
Hs.274356_at	0.649858	8.731216e-03	2.346675e-01
Hs.159581_at	0.649858	8.731216e-03	2.346675e-01
Hs.197116_at	0.649858	8.731216e-03	2.346675e-01
Hs.606172_at	0.649858	8.731216e-03	2.346675e-01
Hs.603707_at	-0.649858	8.731216e-03	2.346675e-01
Hs.166539_at	-0.649858	8.731216e-03	2.346675e-01
Hs.371617_at	0.649858	8.731216e-03	2.346675e-01
Hs.79335_at	0.649858	8.731216e-03	2.346675e-01
Hs.513883_at	0.649858	8.731216e-03	2.346675e-01
Hs.435832_at	0.649858	8.731216e-03	2.346675e-01
Hs.371588_at	-0.649858	8.731216e-03	2.346675e-01
Hs.55016_at	0.649858	8.731216e-03	2.346675e-01
Hs.578167_at	0.649858	8.731216e-03	2.346675e-01
Hs.465506_at	0.649858	8.731216e-03	2.346675e-01
Hs.116014_at	-0.649858	8.731216e-03	2.346675e-01
Hs.517235_at	0.649858	8.731216e-03	2.346675e-01
Hs.11355_at	-0.649858	8.731216e-03	2.346675e-01
Hs.88372_at	0.646247	9.240673e-03	2.363376e-01
Hs.288880_at	-0.646247	9.240673e-03	2.363376e-01
Hs.496323_at	0.646247	9.240673e-03	2.363376e-01
Hs.602105-_at	0.646247	9.240673e-03	2.363376e-01
Hs.74405_at	-0.646247	9.240673e-03	2.363376e-01
Hs.196073_at	-0.646247	9.240673e-03	2.363376e-01
Hs.601648_at	-0.646247	9.240673e-03	2.363376e-01
Hs.95162_at	0.646247	9.240673e-03	2.363376e-01
Hs.248153_at	0.646247	9.240673e-03	2.363376e-01
Hs.22157_at	0.646247	9.240673e-03	2.363376e-01
Hs.161803_at	0.646247	9.240673e-03	2.363376e-01
Hs.635685_at	-0.646247	9.240673e-03	2.363376e-01
Hs.287433_at	0.646247	9.240673e-03	2.363376e-01
Hs.632102_at	0.646247	9.240673e-03	2.363376e-01
Hs.128060_at	0.646247	9.240673e-03	2.363376e-01
Hs.81934_at	-0.646247	9.240673e-03	2.363376e-01
Hs.586188_at	0.646247	9.240673e-03	2.363376e-01
Hs.282735_at	0.646247	9.240673e-03	2.363376e-01
Hs.487471_at	0.646247	9.240673e-03	2.363376e-01
Hs.371372_at	-0.646247	9.240673e-03	2.363376e-01
Hs.417022_at	-0.646247	9.240673e-03	2.363376e-01
Hs.124027_at	-0.646247	9.240673e-03	2.363376e-01
Hs.228474_at	0.646247	9.240673e-03	2.363376e-01
Hs.367854_at	-0.646247	9.240673e-03	2.363376e-01
Hs.235873_at	0.646247	9.240673e-03	2.363376e-01
Hs.127111_at	0.646247	9.240673e-03	2.363376e-01
Hs.591209_at	0.646247	9.240673e-03	2.363376e-01
Hs.405662_at	0.646247	9.240673e-03	2.363376e-01
Hs.546268_at	-0.646247	9.240673e-03	2.363376e-01
Hs.73797_at	0.646247	9.240673e-03	2.363376e-01
Hs.529023_at	-0.646247	9.240673e-03	2.363376e-01
Hs.258798_at	-0.646247	9.240673e-03	2.363376e-01
Hs.21902_at	-0.646247	9.240673e-03	2.363376e-01
Hs.117715_at	0.646247	9.240673e-03	2.363376e-01
Hs.481569_at	-0.646247	9.240673e-03	2.363376e-01
Hs.624776_at	-0.646247	9.240673e-03	2.363376e-01
Hs.99488_at	-0.646247	9.240673e-03	2.363376e-01
Hs.369438_at	-0.646247	9.240673e-03	2.363376e-01
Hs.632313_at	0.642637	9.773084e-03	2.397438e-01
Hs.26714_at	0.642637	9.773084e-03	2.397438e-01
Hs.268177_at	0.642637	9.773084e-03	2.397438e-01
Hs.521653_at	0.642637	9.773084e-03	2.397438e-01
Hs.491813_at	0.642637	9.773084e-03	2.397438e-01
Hs.608549_at	0.642637	9.773084e-03	2.397438e-01
Hs.644853_at	0.642637	9.773084e-03	2.397438e-01
Hs.652393_at	-0.642637	9.773084e-03	2.397438e-01
Hs.524953_at	-0.642637	9.773084e-03	2.397438e-01
Hs.481307_at	-0.642637	9.773084e-03	2.397438e-01
Hs.43666_at	0.642637	9.773084e-03	2.397438e-01
Hs.446414_at	-0.642637	9.773084e-03	2.397438e-01
Hs.6829_at	0.642637	9.773084e-03	2.397438e-01
Hs.257045_at	0.642637	9.773084e-03	2.397438e-01
Hs.188591_at	-0.642637	9.773084e-03	2.397438e-01
Hs.586460_at	0.642637	9.773084e-03	2.397438e-01
Hs.372_at	0.642637	9.773084e-03	2.397438e-01
Hs.6846_at	0.642637	9.773084e-03	2.397438e-01
Hs.489734_at	-0.642637	9.773084e-03	2.397438e-01
Hs.84549_at	-0.642637	9.773084e-03	2.397438e-01
Hs.159492_at	-0.642637	9.773084e-03	2.397438e-01
Hs.1270_at	0.642637	9.773084e-03	2.397438e-01
Hs.471119_at	-0.642637	9.773084e-03	2.397438e-01
Hs.623661_at	-0.642637	9.773084e-03	2.397438e-01
Hs.533245_at	-0.642637	9.773084e-03	2.397438e-01
Hs.592149_at	0.642637	9.773084e-03	2.397438e-01
Hs.599179_at	-0.642637	9.773084e-03	2.397438e-01
Hs.591727_at	0.642637	9.773084e-03	2.397438e-01
Hs.95034_at	0.642637	9.773084e-03	2.397438e-01
Hs.594838_at	-0.642637	9.773084e-03	2.397438e-01
Hs.248171_at	0.642637	9.773084e-03	2.397438e-01
Hs.503594_at	0.642637	9.773084e-03	2.397438e-01
Hs.83722_at	-0.642637	9.773084e-03	2.397438e-01
Hs.521482_at	0.639027	1.032915e-02	2.397438e-01
Hs.424312_at	0.639027	1.032915e-02	2.397438e-01
Hs.483616_at	-0.639027	1.032915e-02	2.397438e-01
Hs.529408_at	-0.639027	1.032915e-02	2.397438e-01
Hs.602898_at	0.639027	1.032915e-02	2.397438e-01
Hs.194777_at	0.639027	1.032915e-02	2.397438e-01
Hs.494457_at	0.639027	1.032915e-02	2.397438e-01
Hs.10101_at	0.639027	1.032915e-02	2.397438e-01
Hs.505871_at	-0.639027	1.032915e-02	2.397438e-01
Hs.301412_at	-0.639027	1.032915e-02	2.397438e-01
Hs.450763_at	0.639027	1.032915e-02	2.397438e-01
Hs.573143_at	-0.639027	1.032915e-02	2.397438e-01
Hs.461300_at	-0.639027	1.032915e-02	2.397438e-01
Hs.611806_at	-0.639027	1.032915e-02	2.397438e-01
Hs.648502_at	-0.639027	1.032915e-02	2.397438e-01
Hs.471014_at	0.639027	1.032915e-02	2.397438e-01
Hs.471148_at	-0.639027	1.032915e-02	2.397438e-01
Hs.600037_at	-0.639027	1.032915e-02	2.397438e-01
Hs.621195_at	0.639027	1.032915e-02	2.397438e-01
Hs.507498_at	-0.639027	1.032915e-02	2.397438e-01
Hs.54642_at	-0.639027	1.032915e-02	2.397438e-01
Hs.639405_at	0.639027	1.032915e-02	2.397438e-01
Hs.558595_at	-0.639027	1.032915e-02	2.397438e-01
Hs.440544_at	-0.639027	1.032915e-02	2.397438e-01
Hs.478031_at	-0.639027	1.032915e-02	2.397438e-01
Hs.405659_at	0.639027	1.032915e-02	2.397438e-01
Hs.646614_at	-0.639027	1.032915e-02	2.397438e-01
Hs.631735_at	0.639027	1.032915e-02	2.397438e-01
Hs.144879_at	0.639027	1.032915e-02	2.397438e-01
Hs.272380_at	0.639027	1.032915e-02	2.397438e-01
Hs.370166_at	0.639027	1.032915e-02	2.397438e-01
Hs.143410_at	-0.639027	1.032915e-02	2.397438e-01
Hs.632854_at	0.639027	1.032915e-02	2.397438e-01
Hs.651379_at	0.639027	1.032915e-02	2.397438e-01
Hs.591980_at	0.639027	1.032915e-02	2.397438e-01
Hs.303980_at	0.639027	1.032915e-02	2.397438e-01
Hs.591375_at	-0.639027	1.032915e-02	2.397438e-01
Hs.369123_at	0.639027	1.032915e-02	2.397438e-01
Hs.43213_at	-0.639027	1.032915e-02	2.397438e-01
Hs.364980_at	-0.639027	1.032915e-02	2.397438e-01
Hs.375103_at	0.639027	1.032915e-02	2.397438e-01
Hs.79411_at	-0.639027	1.032915e-02	2.397438e-01
Hs.596101_at	-0.639027	1.032915e-02	2.397438e-01
Hs.596347_at	-0.639027	1.032915e-02	2.397438e-01
Hs.630579_at	0.639027	1.032915e-02	2.397438e-01
Hs.473163_at	0.639027	1.032915e-02	2.397438e-01
Hs.631613_at	0.639027	1.032915e-02	2.397438e-01
Hs.459376_at	0.635416	1.090959e-02	2.404301e-01
Hs.567295_at	-0.635416	1.090959e-02	2.404301e-01
Hs.146059_at	0.635416	1.090959e-02	2.404301e-01
Hs.374201_at	-0.635416	1.090959e-02	2.404301e-01
Hs.198161_at	0.635416	1.090959e-02	2.404301e-01
Hs.293394_at	0.635416	1.090959e-02	2.404301e-01
Hs.234775_at	0.635416	1.090959e-02	2.404301e-01
Hs.487635_at	-0.635416	1.090959e-02	2.404301e-01
Hs.298573_at	0.635416	1.090959e-02	2.404301e-01
Hs.602758_at	0.635416	1.090959e-02	2.404301e-01
Hs.123107_at	0.635416	1.090959e-02	2.404301e-01
Hs.590879_at	0.635416	1.090959e-02	2.404301e-01
Hs.444982_at	-0.635416	1.090959e-02	2.404301e-01
Hs.651465_at	-0.635416	1.090959e-02	2.404301e-01
Hs.408458_at	0.635416	1.090959e-02	2.404301e-01
Hs.58633_at	-0.635416	1.090959e-02	2.404301e-01
Hs.436743_at	0.635416	1.090959e-02	2.404301e-01
Hs.444179_at	0.635416	1.090959e-02	2.404301e-01
Hs.608580_at	0.635416	1.090959e-02	2.404301e-01
Hs.238996_at	-0.635416	1.090959e-02	2.404301e-01
Hs.443852_at	-0.635416	1.090959e-02	2.404301e-01
Hs.496943_at	-0.635416	1.090959e-02	2.404301e-01
Hs.88251_at	0.635416	1.090959e-02	2.404301e-01
Hs.112577_at	0.635416	1.090959e-02	2.404301e-01
Hs.109212_at	0.635416	1.090959e-02	2.404301e-01
Hs.635632_at	-0.635416	1.090959e-02	2.404301e-01
Hs.29899_at	-0.635416	1.090959e-02	2.404301e-01
Hs.288151_at	-0.635416	1.090959e-02	2.404301e-01
Hs.188859_at	0.635416	1.090959e-02	2.404301e-01
Hs.1321_at	0.635416	1.090959e-02	2.404301e-01
Hs.15114_at	0.635416	1.090959e-02	2.404301e-01
Hs.436350_at	-0.635416	1.090959e-02	2.404301e-01
Hs.652509_at	-0.635416	1.090959e-02	2.404301e-01
Hs.264887_at	0.635416	1.090959e-02	2.404301e-01
Hs.22500_at	0.635416	1.090959e-02	2.404301e-01
Hs.99477_at	0.635416	1.090959e-02	2.404301e-01
Hs.524308_at	0.635416	1.090959e-02	2.404301e-01
Hs.160436_at	0.635416	1.090959e-02	2.404301e-01
Hs.166551_at	-0.635416	1.090959e-02	2.404301e-01
Hs.408190_at	-0.635416	1.090959e-02	2.404301e-01
Hs.279913_at	-0.635416	1.090959e-02	2.404301e-01
Hs.28020_at	-0.635416	1.090959e-02	2.404301e-01
Hs.624881_at	-0.635416	1.090959e-02	2.404301e-01
Hs.632099_at	0.635416	1.090959e-02	2.404301e-01
Hs.503389_at	-0.635416	1.090959e-02	2.404301e-01
Hs.556095_at	0.635416	1.090959e-02	2.404301e-01
Hs.194236_at	0.631806	1.151512e-02	2.456844e-01
Hs.136555_at	0.631806	1.151512e-02	2.456844e-01
Hs.647051_at	0.631806	1.151512e-02	2.456844e-01
Hs.389669_at	0.631806	1.151512e-02	2.456844e-01
Hs.42949_at	0.631806	1.151512e-02	2.456844e-01
Hs.42221_at	0.631806	1.151512e-02	2.456844e-01
Hs.549405_at	-0.631806	1.151512e-02	2.456844e-01
